1.225801967173293927e-01,2.187785659823490159e-01,2.501971287994981252e-01,1.656210167502734087e-01,2.501971287994981252e-01,6.822140593070663561e-02,6.072333129395641321e-02,1.287648870974603121e-01,1.183338957687236070e-01,1.119769951387139112e-01,2.064188946127196861e-02,7.561740281116711981e-02,2.501971287994981252e-01,2.501971287994981252e-01,1.683070687666290144e-01,2.501971287994981252e-01,2.501971287994981252e-01,2.501007015687186641e-01,1.653760544466412463e-01,7.148367609310606052e-02,2.128828659657825695e-01,2.501971287994981252e-01,1.431014055945316610e-01,6.479469303093444987e-02,5.908680514578265597e-02,1.743213479451611037e-01,5.097874677947757810e-02,2.501971287994981252e-01,1.356892902139413826e-01,9.727406034551630554e-02,1.693541148655600959e-01,1.567204593830527626e-02,1.676568343707431769e-02,8.901198582063664377e-02,2.406345136976962770e-02,2.364093120602521747e-01
1.985655131783397587e-01,2.217059539562760695e-01,5.969742491427701414e-02,1.671800042044006007e-01,2.486373689143073495e-01,2.227656978516635022e-01,1.682219606230496989e-01,2.486373689143073495e-01,1.414172864708607980e-01,1.144336184280296403e-01,1.570585481217655066e-01,1.105676268794334449e-01,8.572362376142714235e-02,7.090650422760187699e-02,6.171376903905032713e-02,8.537038237937599749e-02,5.886570567442710178e-02,9.637286495603204772e-02,6.615822881708798009e-02,1.359504351819706136e-01,1.620718385030621711e-01,6.082666636404143040e-02,2.486373689143073495e-01,2.395574972096414790e-01,2.131804466377517915e-01,1.242157958370377485e-01,1.457518878433435583e-01,2.486373689143073495e-01,1.889562073974399570e-01,1.988313378677157295e-01,2.486373689143073495e-01,2.486373689143073495e-01,1.204275504395443397e-01,7.089820954933011288e-02,5.485281932348480549e-02,1.863772602611894202e-01
2.261196971335669159e-01,1.677981949003266582e-01,1.235138425510426269e-01,5.571960596928425546e-02,1.450383108562262879e-01,1.133579019242185459e-01,1.135612902693710902e-01,1.995849287082080425e-01,1.703607037276167191e-01,2.261196971335669159e-01,1.809955633228697569e-01,1.288835320638587467e-01,4.708142933879012892e-02,8.846713894680099943e-02,1.847614053492658281e-01,4.133936858129350772e-02,1.239583145259380847e-01,1.035172494923741193e-01,2.261196971335669159e-01,7.541802101726111096e-02,1.214487755053710177e-01,5.723005753365358744e-02,1.496178573465375417e-01,2.261196971335669159e-01,2.261196971335669159e-01,1.797112494722990228e-01,1.622513073332747524e-01,1.889263641424049900e-01,1.986067096335094595e-01,1.913022850880553294e-01,2.261196971335669159e-01,2.261196971335669159e-01,2.261196971335669159e-01,1.490866484462579633e-01,1.328579143761069170e-01,2.261196971335669159e-01
2.024507001104650650e-01,9.583129429458703274e-02,5.628368598422396618e-02,6.028908004416897587e-02,2.644122350084138762e-01,2.644122350084138762e-01,2.644122350084138762e-01,1.825338943935699842e-01,9.051059250476101159e-02,8.210674525532554724e-02,2.644122350084138762e-01,2.644122350084138762e-01,1.199325888812946550e-01,4.962461884291274189e-02,7.348889148833821772e-02,2.223443075461763174e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.313757239333855631e-01,6.777686771477618721e-02,7.733877231695433785e-02,2.445652156404494459e-02,2.644122350084138762e-01,2.644122350084138762e-01,2.283981587138634306e-01,1.804514152499852031e-01,5.337119224320984595e-02,3.375336197948075601e-02,7.587443576236913012e-02,9.699860001469574888e-02,1.295563907315247787e-01,2.644122350084138762e-01,2.644122350084138762e-01,2.289797720100119338e-01,1.851237185752157011e-01,8.370970885869530309e-02
2.708262960534955077e-01,6.056842692207107387e-02,2.708262960534955077e-01,9.493539613187197690e-02,1.123877935214554896e-01,7.679285469050327328e-02,2.078223736832887358e-01,2.708262960534955077e-01,8.284922321561330461e-02,2.060572404793029055e-02,0.000000000000000000e+00,7.826030178823324690e-02,2.708262960534955077e-01,1.522523761360755901e-01,5.772084278455777775e-03,1.911549807062186412e-02,1.756615515653467754e-02,0.000000000000000000e+00,1.018928514868251284e-01,1.384791613340108363e-01,2.076187281521144068e-01,2.427193477843610503e-01,2.708262960534955077e-01,2.708262960534955077e-01,2.150900774935632365e-01,1.249139950433076074e-01,1.023675189225623922e-01,2.440100637219384458e-02,1.315673907472584558e-01,1.661865922206487156e-01,2.708262960534955077e-01,2.708262960534955077e-01,1.820488209860616768e-01,8.527580412498962648e-02,9.959038535461298136e-02,4.177894374762435026e-02
3.213833120493398560e-02,3.988754330990927979e-03,5.705559030865720721e-02,2.866731117347777191e-01,2.866731117347777191e-01,2.491951410511041715e-02,6.741315006561432455e-02,1.397390927152289408e-02,2.015325059084145318e-02,9.776937506021423849e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.938587388948684043e-01,2.866731117347777191e-01,2.866731117347777191e-01,6.919644197895871707e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.233346563743575652e-02,1.983839879691571551e-01,2.866731117347777191e-01,1.878350860656816113e-01,2.866731117347777191e-01,1.325415966129150358e-01,1.176100440181903350e-01,6.130689867421127565e-02,1.133353843417527623e-01,1.090513040112606469e-01,2.446155770334388080e-01,2.846471412992916394e-01,2.866731117347777191e-01,2.855903545085745066e-01,2.178930282477369029e-02,2.110804200052415758e-02,3.354719814004627348e-02,8.921844499206252332e-02
8.879722368634228313e-02,1.373774417038336748e-01,2.323029254890776052e-01,1.558122764842175823e-01,2.323029254890776052e-01,1.953783484991476471e-01,2.323029254890776052e-01,1.030461942431946804e-01,4.165515458107700575e-02,8.496922783354378395e-02,3.069393868185961091e-02,7.405122921145111670e-02,1.627729374042753419e-01,2.323029254890776052e-01,1.991818725837927739e-01,2.238529520429088093e-01,1.761324274328823214e-01,9.693686442176699392e-02,5.572816581990124030e-02,5.783874528686323846e-02,6.755148529777929567e-02,5.375052303378966695e-02,2.323029254890776052e-01,2.323029254890776052e-01,2.323029254890776052e-01,1.529590855453273335e-01,1.876905415725813875e-01,1.024478854638377068e-01,5.168736362503060372e-02,1.831187231548509209e-01,1.358495421493718658e-01,2.277269886535449595e-01,1.647969044977770359e-01,2.323029254890776052e-01,2.134318235492671523e-01,1.847296883104052045e-01
1.191603050688277016e-01,6.906380110297791197e-02,6.725547944158839775e-02,7.990235606352824593e-02,2.077041861736220463e-01,1.973828273321472648e-01,2.844254319771389872e-01,1.829575894518410129e-01,4.774781349192616653e-02,1.620435249984406856e-01,1.015060008387097257e-01,6.355818544884557497e-02,9.852955289953363449e-02,2.844254319771389872e-01,2.844254319771389872e-01,7.969289430811869746e-02,4.393989288656831305e-02,8.019428351746647754e-02,5.165410926708607214e-02,8.719619753196010403e-02,2.453665012997400807e-01,2.201885990914506930e-01,2.844254319771389872e-01,2.844254319771389872e-01,1.701625828787715622e-01,8.539703803531251136e-02,4.138363649186625054e-02,4.114943564848322355e-02,5.199271465598327008e-02,5.235285175360913923e-02,1.587019579568621219e-01,2.844254319771389872e-01,2.844254319771389872e-01,1.454908125743333835e-01,7.495294099506280561e-02,7.023759002125289086e-02
6.260463746965030940e-02,5.299175961630368803e-02,4.118802119063004474e-02,4.280688286096905742e-02,1.131781826782450456e-01,5.052994916898351924e-02,3.565812148473870846e-02,5.845889045629915071e-02,2.711144887161124131e-02,2.922081174993402253e-01,2.898267933745680147e-01,2.773420285683429465e-01,7.973869188524805585e-02,8.777076043523988902e-02,1.910272527911865692e-01,2.922081174993402253e-01,2.179747924002969073e-01,7.189591330225839072e-02,8.450063191276403762e-02,7.813797941699492100e-02,2.922081174993402253e-01,2.922081174993402253e-01,2.922081174993402253e-01,4.917697675962129367e-02,1.066140027306706206e-01,4.341630442853815219e-02,4.815380974133203623e-02,6.806007139043071530e-02,9.904960392416171933e-02,1.460488374530142519e-01,2.922081174993402253e-01,2.922081174993402253e-01,6.531874827917384663e-02,1.564096740579761780e-01,9.430470896476442211e-02,4.972607063248761505e-02
3.193875867327654605e-01,7.865241335239228637e-02,3.050768505878827946e-02,4.167279064693383758e-03,5.618469568252693752e-02,2.271925561668183824e-02,1.184675303378283744e-02,3.193875867327654605e-01,3.193875867327654605e-01,7.148850054331082338e-02,2.576347773115783904e-02,1.023331623880222446e-01,1.258040396093827729e-01,1.518230607802241450e-01,1.112793869238640904e-01,1.767932182498543892e-01,3.193875867327654605e-01,7.247456231950719086e-02,3.193875867327654605e-01,2.038563395626196706e-01,9.417835919485346985e-02,4.247816929337460551e-02,9.395186996420494541e-02,4.361993741190307861e-02,5.661119435837435460e-02,1.579188755163506153e-01,2.196083092880258825e-01,2.287753388072995553e-01,1.181078891172502587e-01,3.193875867327654605e-01,1.417796664493066738e-01,8.815367760875569836e-02,3.843068004702035467e-02,4.840282113817918896e-02,4.392043193862114198e-02,1.837011197696794551e-01
