1.988017237401289439e-01,3.583646506894306305e-01,2.468150455909032537e-01,5.553451090840063470e-02,1.060667431898860286e-01,5.255632988126470069e-03,8.452128870299166485e-02,1.090711582937580609e-02,3.319272321750229432e-02,3.583646506894306305e-01,3.492563765833750500e-02,5.550824390186110541e-02,1.906801365530838011e-01,4.070292744153294201e-02,3.874431487210842906e-02,1.712803002451678269e-01,3.574365239375277420e-02,8.916140535173504300e-02,2.909209169661480243e-01,3.583646506894306305e-01,7.280018312063288310e-02,2.725596537287505380e-02,2.268089606251582624e-01,4.106662614386508148e-02,4.499108486286854808e-02,2.446404491849026031e-02,3.346533259523423037e-02,3.583646506894306305e-01,1.756835610502581468e-02,1.629755520031197710e-02,1.175058544005340572e-01,2.073765567416456235e-01,8.493702198305079498e-02,2.216591509905561919e-02,1.185086437513205165e-01,2.325185714298450834e-01,0.000000000000000000e+00
3.586375397627755146e-01,3.576676476376031838e-02,2.693177338047093861e-02,2.241564465101509099e-02,8.802460147402653423e-02,5.560195278885974451e-02,9.567081210708646560e-03,3.784608770329869754e-02,1.192068510669067188e-01,2.258226362762264516e-01,5.447595526185344816e-03,3.674792881520821952e-02,4.476811635807825818e-02,1.404489264303734365e-02,1.222263758261369626e-01,7.830855597265753976e-02,3.586375397627755146e-01,3.586375397627755146e-01,3.586375397627755146e-01,5.963383498144160522e-02,1.717039448574260788e-02,1.395181789884761270e-02,5.666246038671689245e-02,4.098640117992585069e-02,4.357064719413787646e-02,4.090345243599693981e-02,3.586375397627755146e-01,8.539219181793508695e-02,3.936748105659405861e-02,1.193162806043305060e-02,2.722809366183895352e-02,3.871731456957240580e-02,6.261163379106114701e-02,1.216071623745177271e-01,3.410746328348778222e-01,3.056028316301790948e-01,0.000000000000000000e+00
3.389187046978699991e-01,2.056310586155946363e-01,4.982249889218103717e-02,4.333368352386773176e-02,8.159166972608271340e-02,1.239191904691372137e-01,1.151104936503760390e-01,1.571646615772008260e-01,1.328371970104920696e-01,1.145341596478036822e-01,2.640518029144880430e-01,1.579695314097394887e-01,1.380360157307369273e-01,1.144484632409746988e-01,2.147969626980005819e-01,2.286226979800967396e-01,1.048362976866716451e-01,7.369990030354671429e-02,3.389187046978699991e-01,2.836712192193415749e-01,3.954924504542275954e-02,6.615196431146856335e-03,1.623869124368746142e-01,2.195113762884532554e-02,4.892979477205108146e-02,6.374723194375875313e-02,1.116279583590757685e-01,3.389187046978699991e-01,6.017152974138374744e-02,4.609726280106125201e-02,1.527978710222296227e-02,7.937837129437488870e-02,2.760288511014437687e-02,4.796497039185406569e-02,1.353358844063372868e-01,3.389187046978699991e-01,0.000000000000000000e+00
2.975623338114223304e-01,2.975623338114223304e-01,1.115862075056006097e-01,2.748304209815034468e-02,2.036062868718310215e-01,1.888716784872172469e-02,9.699094174945065497e-03,1.063630768018656858e-01,1.785572304765361551e-01,1.996924840170653248e-01,1.471830286119741281e-02,1.905515735016338752e-02,0.000000000000000000e+00,5.483246412479193116e-02,1.724560501775120741e-02,2.975623338114223304e-01,2.975623338114223304e-01,2.047701717244728714e-01,2.975623338114223304e-01,2.074751614760124707e-01,1.093626340719046491e-01,1.489078934219715492e-03,9.200827916687996655e-02,1.795478520987776883e-03,1.058088637077449733e-02,7.182358650922303356e-02,1.664501009528801811e-01,2.975623338114223304e-01,2.838082592186698741e-02,2.508510182850579376e-02,5.537904004126369822e-02,6.408888251359573518e-02,5.011248096784415296e-02,8.898105221899477862e-03,2.975623338114223304e-01,2.975623338114223304e-01,0.000000000000000000e+00
1.813103695154782424e-01,3.076625472316898424e-01,1.091996406787519164e-01,1.000357157494540516e-01,1.593437972045992079e-01,3.076625472316898424e-01,1.670884442717216270e-02,1.393063127910464279e-02,1.343692585453777621e-02,7.734509331918804596e-03,0.000000000000000000e+00,6.968600524141357194e-03,3.585233613223084981e-02,1.854122157310975627e-01,3.076625472316898424e-01,2.262231405635113379e-01,3.076625472316898424e-01,5.932004813707967422e-02,2.427573459095554997e-01,3.076625472316898424e-01,1.384930039915906186e-01,5.813446508336921059e-02,2.704353186205897264e-01,1.332677386457734592e-01,3.488439520632930640e-02,2.755451120719733943e-02,3.628054018547633569e-02,1.497533223802487330e-02,1.109317748249329973e-02,6.692368898421822976e-02,8.383072588130487113e-02,1.659828434397302710e-01,3.076625472316898424e-01,1.836119039224299865e-01,6.175042449503782838e-02,9.020200114256382573e-02,0.000000000000000000e+00
2.852116090212151733e-01,1.396353464029257974e-01,1.144684597124958209e-01,1.611712638666508435e-01,1.386557100417272481e-01,1.464928902164379203e-02,5.789867299498487052e-02,9.709263185082027056e-03,7.238668518426560894e-02,2.852116090212151733e-01,2.852116090212151733e-01,2.852116090212151733e-01,1.683259262456914818e-01,1.535238927011784993e-01,1.516977664173192464e-01,1.889710683661256219e-01,2.011579071983581046e-01,2.852116090212151733e-01,2.647435793133506299e-01,5.049728792159915297e-02,1.804918556183597936e-02,2.364139736394742924e-02,5.334940070573891691e-02,9.205641385076707151e-03,4.788530259093915636e-03,1.186415458801511336e-01,2.576784922331956107e-01,2.852116090212151733e-01,9.773439656850871349e-02,2.593716060062003712e-02,2.011220201595384505e-02,1.470552637194961210e-01,3.705625818712528219e-02,4.461340115625568592e-02,1.473359091799716046e-02,2.852116090212151733e-01,0.000000000000000000e+00
1.948216413688440285e-01,1.283040882748700262e-01,1.681620805528588336e-01,2.863332389276456239e-02,1.412912033400417766e-01,5.475356770518700206e-02,2.475620818688995251e-01,2.480222509795610430e-01,7.581762624621740665e-02,1.573222523564219433e-01,1.838990800655549429e-01,8.804120057750106088e-02,1.312129613303743836e-01,4.810109478972934838e-02,7.126432003801323745e-02,1.395193134374882182e-01,1.726971255456208332e-01,2.162401206989099378e-01,3.152405290107467839e-01,1.710239994159122243e-02,5.192706163099388567e-02,9.784363740082466232e-02,1.153898828866519038e-01,7.711356421094442415e-02,1.566608831792598855e-01,1.315507994487553900e-01,3.152405290107467839e-01,3.752307733492120378e-02,1.674759049621226195e-02,2.729534345053587566e-02,2.703055019392358246e-02,2.682766876628499969e-02,5.962175314400466886e-02,3.152405290107467839e-01,3.152405290107467839e-01,3.152405290107467839e-01,0.000000000000000000e+00
1.020134317931736118e-01,1.721400550201118151e-01,8.609575533566943620e-03,3.446458148093439061e-02,6.175667236404294713e-02,1.688467951062772032e-02,5.394595121871788995e-03,6.359338763047607708e-03,1.276150671443861129e-02,1.252447784145619414e-01,3.631228779283618979e-01,3.127565924614003623e-01,9.037293582500645350e-02,6.601943892784259416e-02,6.158675897212757822e-02,6.197727517182919504e-02,1.879273325342797063e-01,3.631228779283618979e-01,1.780107538486183916e-01,3.631228779283618979e-01,2.941080181104065508e-02,1.759658793804490338e-03,3.847005294826118249e-02,1.630669386716840710e-02,6.182725021849971858e-02,7.035672959851951846e-02,8.789470053181605569e-02,9.358596556427468960e-02,2.194843848385085450e-01,1.219650665522449690e-01,0.000000000000000000e+00,6.707824287075555419e-03,1.733347450496626821e-02,2.358628929215784154e-01,2.817293034942034979e-01,3.631228779283618979e-01,0.000000000000000000e+00
1.102723209845813818e-01,7.191741106431730202e-02,1.465051050820035394e-01,1.103741341054191305e-01,1.081776305311362429e-01,4.520602929047810858e-02,3.996437021544692325e-02,3.434940798916714250e-02,2.934011254273896467e-03,3.148097111247199487e-01,3.036060598292224522e-01,1.962824597969700380e-01,2.904433562282327311e-02,1.160477452463628129e-01,6.313272203502950930e-02,4.405267038636042493e-02,5.475411134828382653e-02,3.148097111247199487e-01,1.436805795518732998e-01,3.148097111247199487e-01,1.317824953530409571e-01,4.753421101270906973e-02,3.148097111247199487e-01,9.191062650805600920e-02,2.206389026133120240e-02,8.312537947125506199e-02,7.416875437697637019e-02,1.049583301856574502e-01,8.306692043414770632e-02,3.337830053892940074e-02,3.950002658840620628e-02,2.375269806236904313e-02,4.522330427307286876e-02,3.148097111247199487e-01,3.148097111247199487e-01,3.148097111247199487e-01,0.000000000000000000e+00
1.669264471117808124e-02,2.165503125717845468e-03,2.096283293560719137e-03,2.196180554046903675e-03,4.042601648724231111e-02,7.433315798266246222e-02,5.358336250983817411e-02,3.948140654062556876e-03,4.474853203378853679e-03,3.348843854059491698e-01,5.436207181875164079e-02,1.292618923337580938e-02,9.640585643360689849e-02,2.322220389197430235e-01,1.865157198145269146e-01,6.283412585492248459e-02,9.664581959977183029e-03,2.690471780323949735e-01,0.000000000000000000e+00,5.124907621137356206e-02,1.895541169995785258e-01,1.730269755286742706e-01,3.348843854059491698e-01,2.327386930094756945e-01,9.218329725807501707e-02,9.350602555600638632e-02,1.840026408565705596e-01,3.348843854059491698e-01,1.666479944137378155e-01,2.558322125018203108e-01,7.083666449801373499e-02,3.348843854059491698e-01,2.329246725110193650e-01,1.548129424840327117e-01,1.151947270434265369e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.139874262010348721e-01,4.472949337213566467e-02,1.002039830808147680e-01,7.842071218133354893e-02,6.722349487383805222e-02,7.644584389132003804e-03,0.000000000000000000e+00,2.880977182243734530e-02,7.628994996327324862e-02,3.224609061955306388e-01,2.258349666579090656e-02,2.794140511130599122e-02,3.893001084805013372e-03,1.198811407039248045e-01,1.207653433389566794e-01,4.756322140067437143e-02,3.325329091374855106e-01,3.325329091374855106e-01,2.636884931198476001e-01,1.934418434757007033e-01,6.083614717736790523e-02,1.053154667118391674e-01,1.929329099329590569e-01,5.413458590886519733e-02,4.851327680518343483e-02,7.357938328524406268e-02,2.593162193298948481e-01,3.325329091374855106e-01,2.922500896111372704e-02,2.388980096553265653e-02,1.842410862476033181e-02,5.022379415655933710e-02,1.475781716059668472e-02,1.636398475528564878e-01,3.325329091374855106e-01,3.325329091374855106e-01,0.000000000000000000e+00
3.554622393557005933e-01,0.000000000000000000e+00,6.231094829522758338e-02,1.887953177244826586e-01,2.458286285051123621e-01,3.448192215202297572e-02,1.353411333548451556e-02,1.115913967418370734e-02,7.705429674558075814e-02,3.554622393557005933e-01,7.719448195103455201e-02,6.791683254601789399e-02,1.126412568674332315e-01,3.554622393557005933e-01,1.600483981228659203e-01,3.998405457291216193e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.554622393557005933e-01,3.554622393557005933e-01,5.275841410207781669e-03,0.000000000000000000e+00,1.133946344207015407e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.267396656829718301e-03,2.311146642566082668e-02,3.554622393557005933e-01,5.637277978432663622e-02,2.335051489038930325e-02,1.431622196173278627e-01,2.442278426332064323e-01,2.612726753772194946e-02,8.554941694894100529e-03,2.450366132663581338e-03,1.652076279915752968e-02,0.000000000000000000e+00
4.941181685455701099e-03,3.681690803304045294e-03,1.393750163858928403e-03,2.546217534028109575e-01,2.546217534028109575e-01,1.013586683748467637e-01,8.759350843726508573e-02,4.493473272444718086e-02,0.000000000000000000e+00,1.599667128992292991e-02,5.323329054993022197e-02,1.636496800465547241e-01,6.851902192826386795e-02,1.636723697423677348e-01,1.489126136805715983e-01,8.473438111284536944e-02,2.219321087613739321e-02,1.520424669700111246e-02,1.434252866011211380e-01,2.546217534028109575e-01,1.846222265277976393e-01,1.014713465247329277e-01,2.546217534028109575e-01,1.745058435717655454e-01,1.008787688586372938e-01,5.052504269967441480e-02,2.546217534028109575e-01,2.546217534028109575e-01,2.546217534028109575e-01,9.881595181535840489e-02,2.546217534028109575e-01,2.285615072067205544e-01,2.546217534028109575e-01,1.209274494402680089e-01,2.546217534028109575e-01,2.355351027351563487e-01,0.000000000000000000e+00
3.776054612706243319e-01,4.305073125732806205e-01,3.837702084194484498e-02,3.888368868042956211e-03,7.451134400724225559e-02,8.959581161026885718e-03,1.541420540127226395e-02,3.483651299956282144e-02,5.243933908929899329e-02,4.001530829756447250e-02,1.976454708747804254e-02,3.438591568751361849e-02,1.535201813890179788e-03,4.565317126590629632e-02,1.253614421804114532e-01,1.902253645927331205e-01,5.540866905366309547e-02,4.185448110928326193e-02,3.565864415139557986e-01,3.375314076319296808e-01,1.273341076242208159e-01,1.684912513328216399e-01,2.930350866807053256e-01,8.980262058457119667e-02,6.311155870322717257e-03,4.359242267888104733e-02,2.155227548120412090e-02,1.328437028679929077e-01,1.585985380322561256e-01,3.044510482769474113e-01,1.579736734248042840e-01,1.613610228127431712e-01,8.279236109097749818e-02,1.745271058066385703e-02,4.399106595670089492e-02,1.455001669430648903e-01,0.000000000000000000e+00
3.052297290631509341e-01,3.052297290631509341e-01,2.085199423418772346e-01,3.438027314613874199e-03,5.078175943634521960e-02,0.000000000000000000e+00,2.407273838712196620e-02,7.748982086025464622e-02,2.094880936443585806e-01,1.518713950075985808e-01,3.684389663486630374e-03,8.031188698310971763e-02,7.758195392214815855e-02,1.238766995741183152e-01,9.164422650070787324e-02,3.052297290631509341e-01,1.534316870613653128e-01,2.543377203437546252e-01,3.052297290631509341e-01,3.052297290631509341e-01,9.604557848471736992e-02,2.254013637823380212e-01,1.579572348824591632e-01,5.167977906295136842e-02,3.507223920293602720e-02,2.766512848953080542e-02,7.545262437876880390e-02,3.052297290631509341e-01,2.659384794803061960e-02,3.982660008385496136e-02,8.418024613326430955e-03,3.242553049404292304e-03,3.471934263863685546e-03,8.422442841168310823e-03,7.735938407171764897e-02,3.052297290631509341e-01,0.000000000000000000e+00
6.235944613676415449e-02,3.874712629465740937e-02,3.090042010864283428e-01,1.311771908071416026e-01,1.081211703059694884e-01,4.770086967290299018e-02,7.014541430336682960e-03,3.107927457993480899e-02,4.843862327324758438e-02,5.602644264832262050e-02,2.384133528934778701e-02,2.577920755969027866e-02,1.777204137657168448e-01,3.013283803267844396e-01,3.090042010864283428e-01,3.090042010864283428e-01,3.117621057287610700e-02,8.665647497505977667e-03,7.510834652708414660e-02,9.175166061228522130e-02,1.427102421735118032e-01,3.090042010864283428e-01,3.090042010864283428e-01,8.393408183675871159e-02,7.311365621826734773e-02,3.979600038735250922e-02,9.373467714783982607e-02,1.589122550583161042e-01,9.516206056921541756e-02,9.017078594893651600e-02,1.546235757719843229e-01,3.090042010864283428e-01,2.530183240123306532e-01,2.273644781204877119e-01,1.255846465399244050e-01,6.597572496621693927e-02,0.000000000000000000e+00
2.082212467090084618e-01,5.074428219908106580e-02,2.124379350465076255e-02,5.288132459157319012e-03,2.927528277594637629e-02,3.933156184439914882e-03,1.530892960048565316e-02,9.013004398489652541e-03,1.942479030315798216e-01,2.063888757372027427e-01,8.892669043319774425e-02,6.049515105002694487e-02,1.305456072385713651e-01,2.720980734407513757e-01,1.041440827850052403e-01,1.831393101624579633e-01,2.720980734407513757e-01,1.446832954621725953e-01,9.035025963734577559e-02,2.720980734407513757e-01,2.018055841578628717e-01,2.720980734407513757e-01,2.100421169694355328e-01,2.607618027189119725e-01,1.724395706799855821e-01,3.583809300613804288e-02,2.619710705165991249e-01,2.075070050429235757e-01,8.774515235791902068e-02,7.864022292307512596e-02,1.131972899900404173e-01,2.720980734407513757e-01,5.459157986918097838e-02,6.796212599340021449e-03,2.203059082564494398e-02,2.720980734407513757e-01,0.000000000000000000e+00
3.183327606191845294e-01,3.183327606191845294e-01,1.116582588351383576e-01,1.081056143589560342e-01,4.533470389491987135e-02,2.590968091504602250e-02,4.081980707666136438e-03,7.682985474940391690e-02,1.451834309646895804e-01,9.523260784846497573e-02,2.189926458434533763e-02,1.910745350233357398e-02,7.654524459222086796e-02,3.183327606191845294e-01,1.603109274218182390e-01,1.188620653356727425e-01,1.891088957993423969e-01,4.230999223754332988e-02,3.183327606191845294e-01,3.183327606191845294e-01,7.239032730139420557e-02,8.337036789382284985e-02,1.120794461429391736e-01,1.462167365127495233e-01,5.316761902734576384e-02,2.014003892783426397e-01,1.470190121163114927e-01,2.003564084759374975e-01,1.022969679600595483e-01,1.435811301405633122e-01,1.805087477460963485e-01,2.118715198207426209e-01,2.296736949248545101e-01,5.945671516379723992e-02,1.546134780727939639e-01,7.916767215897699272e-02,0.000000000000000000e+00
3.147359664176241911e-01,4.815308061409012685e-02,4.234157997974680003e-03,3.816143049041312296e-02,4.934161818070283839e-02,1.281327655168668089e-02,4.608074804817885450e-02,3.751126768174442572e-02,1.561889615630039641e-02,3.147359664176241911e-01,1.220294031379302868e-01,7.117988533978122923e-02,1.178912053331840071e-01,5.154064160418216078e-02,1.401905812021022983e-02,1.369459832724877479e-01,1.185489536516477482e-01,3.147359664176241911e-01,3.147359664176241911e-01,1.386374008510114497e-01,4.863646042602001729e-02,7.043401968990345430e-02,3.147359664176241911e-01,1.781858614512002448e-01,8.796599898256196592e-02,2.223286288537173333e-02,7.803396764154706122e-02,3.147359664176241911e-01,2.596338864801015639e-02,9.424671987351182501e-03,7.684035480979009092e-04,2.551653676783487423e-01,1.106735172103059800e-01,2.584899364494006591e-01,9.668728020836112047e-02,3.147359664176241911e-01,0.000000000000000000e+00
2.845611830514058194e-01,1.117496755728572683e-01,8.658714230343718399e-02,1.526552097938018750e-02,9.579366742686865055e-02,6.687417480729604402e-02,6.606819248512180165e-02,2.484521593410667778e-02,2.551504912833450489e-01,1.530568864938949281e-01,6.745209008281938257e-02,4.776870199113401189e-02,1.155372425101449385e-01,1.542088059186708660e-01,1.595215669463419528e-01,9.282235657437151732e-02,1.579421493239082375e-01,1.156998808495843523e-01,2.845611830514058194e-01,1.440990364236810761e-01,6.879443700400163231e-02,1.555233757791530357e-02,9.106337390313293256e-02,2.845611830514058194e-01,2.101019614851488970e-01,1.766479776128024592e-01,2.845611830514058194e-01,1.573017084452094094e-01,4.607859949523861881e-02,2.456594942210964597e-02,1.406319641077906531e-02,2.867850474391699100e-02,2.383626470609060133e-01,2.845611830514058194e-01,2.751900055663807354e-01,2.845611830514058194e-01,0.000000000000000000e+00
3.338849908920064058e-01,9.338167304727924833e-02,7.599740201262893124e-02,3.651127831945976537e-02,1.171043562675224275e-01,3.752872500716098597e-02,1.965173989160395179e-02,5.878209070414744386e-02,8.372168060733503614e-02,3.826159295847134656e-01,3.826159295847134656e-01,7.310851700112178109e-02,7.076871632283844582e-02,1.203627798205803186e-02,2.534131986112714632e-02,1.104382092711742383e-02,3.315125278197626063e-02,2.255313661109208459e-02,3.826159295847134656e-01,5.522409958126853896e-02,2.857598587464999645e-02,0.000000000000000000e+00,3.761939117058606813e-02,1.121061753477653120e-02,5.165363053360999719e-03,1.395634026883706136e-02,2.967804795569045639e-01,3.826159295847134656e-01,3.826159295847134656e-01,7.310369196507066070e-02,1.153996797745506821e-02,3.861401631215425484e-02,2.069019575604833655e-02,1.668729378216781897e-02,0.000000000000000000e+00,2.219507640901055220e-02,0.000000000000000000e+00
