1.165920997464871406e-01,4.875479917516283707e-02,1.161566189833943413e-01,1.948060512807087696e-01,2.527108194842516142e-01,1.929565149290973225e-01,1.292737377844431768e-01,1.260039373847414990e-01,1.059018923451904293e-01,2.170248068897049631e-01,1.100520078824848980e-01,8.392904318009067333e-02,1.471104901373450624e-01,2.527108194842516142e-01,1.956105670898601046e-01,1.417909744099026537e-01,7.420094240213598313e-02,7.443294119507129492e-02,6.763272539783359016e-02,4.675359986059005046e-02,3.480445774695312827e-02,9.986317743664500923e-02,2.527108194842516142e-01,2.527108194842516142e-01,9.959509124169911576e-02,5.544472420189486966e-02,9.137959804045268919e-02,2.527108194842516142e-01,1.677764293325961220e-01,2.527108194842516142e-01,1.692399070653878013e-01,2.527108194842516142e-01,2.527108194842516142e-01,1.299297883965330191e-01,8.071614196778069406e-02,2.527108194842516142e-01
2.805908643146023951e-01,7.390045951322225803e-02,1.182916446143705974e-01,1.564815919950038325e-02,4.813796621087531452e-02,2.615746619412298232e-02,8.422147837418082761e-02,1.394887142584016471e-01,2.885124761923943404e-01,2.885124761923943404e-01,2.166277151919545063e-01,8.071008892268624613e-02,2.164322181181735083e-01,1.077156907584254641e-01,3.234166828711920044e-02,1.048118561275552946e-01,1.867782610453223024e-01,2.885124761923943404e-01,2.885124761923943404e-01,1.300557893297499268e-01,1.528761953003046799e-02,3.959107055323161234e-02,5.678087296252130878e-02,2.004314115835229004e-02,1.854082409961609890e-01,1.115483739402835239e-01,2.885124761923943404e-01,2.885124761923943404e-01,2.015895215150859121e-01,1.678794634793821794e-02,4.269990317474315483e-02,1.345154229863410600e-01,8.309750340389475409e-02,6.657534817325624910e-02,1.252186904142195967e-01,2.382446784502547932e-01
2.829932707789535873e-01,1.181904481170631266e-01,2.524878200524567975e-02,4.067278218087960057e-02,1.894133181492691775e-01,1.212786713887958334e-01,1.126808963051623563e-01,9.568292533555966539e-02,9.704334368311605397e-02,2.400343079296784476e-01,5.988090602802778606e-02,7.103887245619777691e-02,1.666992953453853565e-01,2.829932707789535873e-01,1.886606291300853278e-01,9.622236805144221417e-02,8.148616012167775313e-02,6.318246837370150581e-02,2.829932707789535873e-01,8.379056796918551986e-02,4.933976045092357265e-02,1.235362040874625200e-01,1.092247075680178592e-01,3.510426906119416129e-02,5.864435503863442423e-02,1.067631388351619470e-01,2.829932707789535873e-01,2.829932707789535873e-01,1.241542198243679590e-01,2.829932707789535873e-01,2.155307172205139232e-01,2.829932707789535873e-01,2.146609739189485888e-01,3.277677245687121710e-02,1.533303782121682168e-01,8.073688506203585691e-02
2.120279340964781045e-01,1.572794965622750507e-01,1.170932298630424223e-01,2.323532747175777180e-01,2.069559498341620729e-01,7.205393644648684648e-02,3.562184827597444231e-02,1.169822885351969183e-01,2.688578174857313430e-01,2.364173967143481936e-01,6.623287154484557016e-02,1.266302733976316930e-01,1.056825780246675450e-01,2.688578174857313430e-01,2.395627974201037791e-01,1.222189462800927912e-01,4.870723637045452220e-02,2.688578174857313430e-01,2.688578174857313430e-01,1.619379758228011723e-01,6.575036625660551914e-02,5.410978573702145134e-02,5.385890821720195482e-02,8.352980800371170855e-02,4.056503305483624006e-02,1.211433097515837026e-01,2.649248632872359677e-01,2.688578174857313430e-01,1.985353445743402029e-02,3.788451601357432919e-02,9.529955463113666536e-02,8.779167852181635201e-02,6.763526895681916395e-02,6.760948698382115984e-02,2.200949636440384105e-01,2.644992320853020717e-01
2.626371169639231118e-01,7.817100140804165986e-02,7.526815389830786296e-02,1.729429831129008222e-01,2.019373710609560502e-01,1.158449733678510729e-01,1.014068514181511033e-01,1.120525984781067241e-01,2.626371169639231118e-01,2.626371169639231118e-01,8.475554230717134707e-02,6.701194233443970305e-02,4.952135985259654288e-02,1.806156676837450403e-01,7.300870731568753769e-02,1.309042402565706587e-01,8.304253738328680468e-02,1.943857509265567440e-01,2.626371169639231118e-01,7.613160125785242704e-02,2.626371169639231118e-01,2.626371169639231118e-01,2.626371169639231118e-01,1.498907345318636064e-01,1.780854508840516714e-01,6.961264341156504776e-02,2.626371169639231118e-01,2.504406556033860198e-01,8.377645237867660521e-02,2.528466960780061112e-02,3.235444969450827768e-02,4.680721846616568704e-02,1.426021168617689489e-02,4.841436830927631219e-02,7.475967728083787733e-02,2.626371169639231118e-01
3.400175599662892956e-01,1.200937402669715603e-01,1.070659789559734870e-01,9.661299639166685826e-02,2.968209886778741535e-01,5.010400044894641053e-02,5.020178871390298947e-02,3.320645821777457735e-02,2.812435880236161534e-01,8.765328624605048247e-02,7.802963055088359655e-03,0.000000000000000000e+00,2.855112766547118069e-02,3.400175599662892956e-01,2.237981487097493727e-01,2.128416973755386798e-01,2.164007061657194919e-01,7.617306728089134893e-02,3.400175599662892956e-01,1.070833979270158498e-01,1.436098602456239992e-02,6.619441132685244256e-02,4.098602725731138874e-02,7.448278693241507402e-04,1.165978156127333784e-02,2.937257119935294744e-02,3.400175599662892956e-01,1.378946952648293645e-01,8.427857005313862601e-03,2.989599266170517647e-02,2.051579966742904382e-02,8.617832876418096699e-02,7.981195083842040905e-02,3.527792237049134916e-02,5.131235575010610617e-02,3.400175599662892956e-01
3.195566232635716486e-01,6.779080232299122821e-02,1.448299455590901230e-01,4.609543677943237633e-02,6.071707607633243520e-02,2.995344825346910045e-02,4.380416617694650461e-02,3.878722326561064720e-02,3.195566232635716486e-01,3.195566232635716486e-01,7.223144902220524077e-02,1.154896502599550914e-02,4.554771077414552366e-02,2.657226823621699693e-02,1.793942296144830084e-01,2.920441760030687561e-01,9.633555172158969615e-02,3.195566232635716486e-01,3.073605305407611232e-01,4.614293490028629346e-02,2.024442542104255144e-02,1.114764562502774774e-02,3.536730992709048726e-02,2.230402869130738118e-03,6.777255634077822624e-03,1.051396074768696197e-02,3.195566232635716486e-01,3.195566232635716486e-01,2.978296732853032841e-02,5.423407097669770416e-02,4.368802903598327514e-02,3.477852716869159113e-03,2.543196274373955845e-02,1.287690714535253030e-02,9.741659906269374558e-02,3.195566232635716486e-01
3.252145683957924360e-01,4.200283248185512908e-02,1.146607267955430109e-01,1.923799184605385626e-01,1.300537756415298674e-01,7.298171695456883920e-03,4.287972611474608758e-02,1.076060563350234173e-01,3.252145683957924360e-01,9.164413980863267417e-02,7.725425455096925076e-02,5.501894255023082742e-02,1.985238389274796567e-01,3.252145683957924360e-01,1.674902677818986274e-01,4.829334429759624819e-02,6.612709704900314456e-02,1.471489116635356365e-01,3.252145683957924360e-01,1.392816380334821191e-01,2.517930655624267544e-01,1.313926943120672375e-01,1.683523939294527816e-01,8.905246760006188533e-02,1.239324345005526906e-01,2.684295937535007837e-01,3.252145683957924360e-01,5.896145955654273629e-02,7.269698887594690240e-02,8.552779945796966377e-02,8.198708332514198505e-02,5.248899221726480158e-02,5.630955055555142419e-02,1.164161052218794234e-01,9.599453440635601076e-02,2.032602793835459540e-02
3.377037372152055794e-01,4.755178450905529070e-02,1.733260047310618834e-01,1.748247996139120075e-01,2.295372440243663992e-01,9.390282307313391197e-02,8.621404833995592598e-02,3.787401439505012207e-02,2.142832114794753218e-01,1.794105427901374616e-01,8.798497140683121664e-02,1.146540420029893217e-02,9.664068614362143761e-02,2.879916218101105652e-01,2.919232910774567924e-01,1.465372181823508188e-02,5.988812974692056534e-02,1.167615375560694113e-01,3.377037372152055794e-01,0.000000000000000000e+00,8.416294088909332533e-03,1.221464139181517583e-02,2.388805394691551412e-02,1.395399257789186123e-02,1.284957272067580210e-02,3.041070201294204453e-02,3.377037372152055794e-01,3.377037372152055794e-01,7.895307994190485512e-02,2.876688493573770905e-02,2.482894870501470633e-02,1.167565737820338602e-02,3.793534905437077887e-02,2.474309183650460348e-02,6.075018949615118569e-02,3.377037372152055794e-01
1.973279588420953357e-01,8.220200333258591285e-02,3.868268886449849342e-02,2.917963708224698138e-02,4.445916733236926488e-02,1.333369024081729193e-02,2.579124139903504406e-02,1.101933210496482685e-01,2.694635612801452584e-01,2.694635612801452584e-01,8.852591781007219940e-02,1.044305428162203148e-01,7.135046204038801576e-02,2.200504339642325724e-01,2.694635612801452584e-01,1.546821077388224330e-01,3.666220029129131641e-02,2.694635612801452584e-01,2.694635612801452584e-01,9.795801878649290639e-02,6.486598584968361614e-02,2.250563942790734240e-01,7.747548771122683697e-02,1.107187965950037906e-01,7.120170331921112095e-02,1.362500481928493601e-01,2.694635612801452584e-01,9.346752105219531537e-02,2.694635612801452584e-01,2.694635612801452584e-01,2.694635612801452584e-01,1.612317614313911740e-01,1.474728756276587616e-01,6.332346717732476038e-02,1.210744490679463853e-01,6.689629626500409598e-02
